response,predictor,r2_part,R2_model,p,estimate,effect_size,effect_size_st,lambda,formula
Soil.Microorganisms_BG.Omnivores,sowndiv,0.003,0.18348632089439298,0.6636979223164041,-2.4276282448814697,0.0017813497862353507,0.05090558192597133,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Soil.Microorganisms_BG.Omnivores,numfg,0.013,0.15200843987891907,0.3247763382016018,-0.11195074196657567,0.005632425552064598,0.11670665863183266,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + numfg + sowndiv
Soil.Microorganisms_BG.Omnivores,leg.ef,0.004,0.18348632089439304,0.6139542963852707,0.2620036802693658,-0.005486829523146837,-0.04919823015895524,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Soil.Microorganisms_BG.Omnivores,gr.ef,0.027,0.18348632089439312,0.1658167769907921,0.27103012619748895,0.015855263706953806,0.1421678785161643,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Soil.Microorganisms_BG.Omnivores,sh.ef,0.009,0.18348632089439307,0.4122085169852989,0.10219967154599525,0.009163462264536168,0.08229414974846432,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Soil.Microorganisms_BG.Omnivores,th.ef,0.001,0.18348632089439315,0.8380110657060753,0.019209934745212064,0.00230212677297513,0.02059679978953247,0.30000000000000027,(Soil.Microorganisms_BG.Omnivores ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_SOM,sowndiv,0.031,0.19340707666103515,0.1393096093041737,2.191339063027512,1.1022150939017628,0.18285244248073373,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_SOM,numfg,0,0.09574357067714934,0.9181817995424018,-0.10697228482277672,0.09853464190907335,0.01185242809224222,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants_SOM,leg.ef,0.003,0.1934070766610352,0.6584876015919781,-0.7125163477884912,-0.8105855439155398,-0.04219345400688697,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_SOM,gr.ef,0.053,0.19340707666103518,0.050385603341552676,-1.0968801229563823,3.797995434064754,0.1976972657216244,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_SOM,sh.ef,0.002,0.1934070766610352,0.7284393868643757,0.1877801132520424,0.6551872687284117,0.03415804670523765,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_SOM,th.ef,0.044,0.1934070766610353,0.0748125997210426,0.28600457994823053,-3.5157962229145436,-0.18260489636910462,0.30000000000000027,(Plants_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Carnivores_SOM,sowndiv,0.002,0.2658483317071939,0.7316163710895844,0.4805108745446303,0.0342651175923016,0.031042428148067746,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Carnivores_SOM,numfg,0.01,0.11494639455047913,0.38932060474306973,-0.6882271077723698,0.12921336137301798,0.0848779451713271,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Carnivores_SOM,leg.ef,0.154,0.26584833170719385,6.002439335267796e-4,-0.6158664701924357,0.9464448714520084,0.2690361211417913,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Carnivores_SOM,gr.ef,0.029,0.2658483317071938,0.15239714566286833,-0.7070768580785711,0.4047825963658669,0.1150633733847627,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Carnivores_SOM,sh.ef,0.031,0.2658483317071939,0.13771080331947366,-0.33713309386168533,-0.4172221814361974,-0.11878565964095125,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Carnivores_SOM,th.ef,0.044,0.265848331707194,0.07330249216119725,0.027456482910273073,-0.5156906226582421,-0.14626721883456462,0.10000000000000009,(BG.Carnivores_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Herbivores_SOM,sowndiv,0.004,0.0711498898657601,0.5878594506188553,-5.401239165834995,0.0015575917107538834,0.0034709137903816997,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Herbivores_SOM,numfg,0.001,0.027247222433373804,0.8211627421192157,0.011477265007725791,-8.187310000306915e-4,-0.0013228646429684836,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Herbivores_SOM,leg.ef,0.018,0.07114988986576014,0.2580703721881862,-0.9566142404328389,-0.008478173224517587,-0.005927946808194102,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Herbivores_SOM,gr.ef,0,0.07114988986576008,0.9767285722084242,-0.9259982143783392,-2.247654357620775e-4,-1.571562071490911e-4,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Herbivores_SOM,sh.ef,0.02,0.0711498898657601,0.23573701482214884,0.9117995977486931,0.008946008068885535,0.006264878481914497,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Herbivores_SOM,th.ef,0.004,0.07114988986576015,0.582127201926938,0.1473999083653291,-0.004232038244301958,-0.002952528475210881,-0.19999999999999996,(BG.Herbivores_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Decomposers_SOM,sowndiv,0.009,0.10166119908925572,0.41758196338778364,2.80160119705539,0.6646189426121494,0.05234216563090835,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Decomposers_SOM,numfg,0.021,0.09053715744950498,0.21089468616142062,-0.2012940427544924,-1.230912600679538,-0.0702894531384448,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Decomposers_SOM,leg.ef,0.016,0.10166119908925575,0.2822047820081576,-0.6330731843846916,-2.2675005334585636,-0.056032265571565786,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Decomposers_SOM,gr.ef,0,0.10166119908925571,0.9662992872105943,-1.0440048162229878,-0.09282581982409432,-0.0022938212853906774,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Decomposers_SOM,sh.ef,0.002,0.10166119908925572,0.6954831937303618,-0.1542618879240804,-0.8413693849024275,-0.02082374532857052,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Decomposers_SOM,th.ef,0.012,0.10166119908925572,0.3518979288822264,0.11364330646674496,-2.0498134640862586,-0.05054144159334775,0.10000000000000009,(BG.Decomposers_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
BG.Omnivores_SOM,sowndiv,0.008,0.26383014658572185,0.4480625124640545,-1.211211496291714,0.022382223812826618,0.011929903551334326,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
BG.Omnivores_SOM,numfg,0.016,0.09743291163898946,0.2796196091866496,-0.08934021975016278,0.047537008862337804,0.01837170759434658,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
BG.Omnivores_SOM,leg.ef,0.001,0.26383014658572174,0.8049385458445395,-0.5659582622417437,-0.018739122724118096,-0.003133969506588548,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
BG.Omnivores_SOM,gr.ef,0.154,0.2638301465857219,6.043906512647821e-4,-0.4431972022260177,0.2887414011244921,0.048289707033571785,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
BG.Omnivores_SOM,sh.ef,0.003,0.26383014658572185,0.6481407229332323,0.11077552468271692,0.03569644764870511,0.005979320928146897,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
BG.Omnivores_SOM,th.ef,0.035,0.2638301465857218,0.1147498384526963,0.06547779667260463,-0.12908326285338223,-0.02154060735539099,-0.19999999999999996,(BG.Omnivores_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Litter_SOM,sowndiv,0.003,0.10820122792231045,0.6727614839679843,2.5201177044678458,0.15001044290182164,0.05789362510943112,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Litter_SOM,numfg,0.009,0.04201013670463772,0.41851168915868675,-0.18649071061098696,-0.38730264300831835,-0.10837863742218688,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Litter_SOM,leg.ef,0.029,0.10820122792231036,0.147621054751851,-0.6495396568102887,1.3750956288378808,0.1665152314644117,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Litter_SOM,gr.ef,0.014,0.10820122792231049,0.3112595057877688,-0.7425633374445068,-1.030568658858202,-0.12479523254304048,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Litter_SOM,sh.ef,0.015,0.10820122792231042,0.2976787291855928,-0.4494430727964184,-1.031683538897724,-0.1251263910769249,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Litter_SOM,th.ef,0.016,0.10820122792231045,0.29238751600099455,0.06451692690365868,-1.056080423747289,-0.1276029030479406,0.40000000000000036,(AG.Litter_SOM ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Soil.Microorganisms_SOM,sowndiv,0.023,0.08177000287744488,0.19607193869550626,-6.769876142425954,0.001504465605817266,0.048011046601811505,0,log(Soil.Microorganisms_SOM) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,numfg,0,0.05842284271294405,0.8753415296484077,0.8241648748677528,-1.7143209987993766e-4,-0.003966751816481636,0,log(Soil.Microorganisms_SOM) ~ block + numfg + sowndiv
Soil.Microorganisms_SOM,leg.ef,0.011,0.08177000287744478,0.3865929452710314,0.6690096592497997,0.0019103070527924015,0.019128191078835118,0,log(Soil.Microorganisms_SOM) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,gr.ef,0,0.0817700028774449,0.9762058849678772,1.191014346321767,-7.029058415545771e-5,-7.038301632207026e-4,0,log(Soil.Microorganisms_SOM) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Soil.Microorganisms_SOM,sh.ef,0,0.08177000287744492,0.86496271803577,-0.1092891857528273,-3.9177627707017663e-4,-0.00392907402388909,0,log(Soil.Microorganisms_SOM) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Soil.Microorganisms_SOM,th.ef,0.015,0.08177000287744492,0.2945721926037839,0.2967452940642747,-0.0025697339848867184,-0.025674464213385727,0,log(Soil.Microorganisms_SOM) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_AG.Litter,sowndiv,0.002,0.104727734287013,0.6784362381244695,2.495075922258808,0.14839814432073237,0.05725351856923101,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_AG.Litter,numfg,0.009,0.03957502415768476,0.40897887974273806,-0.16362443590559023,-0.39781169078935913,-0.11128464075778345,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants_AG.Litter,leg.ef,0.028,0.1047277342870129,0.15659042981259785,-0.6277543917730832,1.3553763357004747,0.16407613719494304,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_AG.Litter,gr.ef,0.015,0.10472773428701303,0.3034705137340475,-0.709052639591861,-1.055819776817898,-0.1278130848173454,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_AG.Litter,sh.ef,0.015,0.104727734287013,0.3066625818464133,-0.44772714683201315,-1.020428007473157,-0.12372265981794697,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_AG.Litter,th.ef,0.016,0.10472773428701307,0.29067211252399744,0.06428020182412687,-1.0683321450724717,-0.12904296080985153,0.40000000000000036,(Plants_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Herbivores_AG.Litter,sowndiv,0.139,0.32258159247005164,0.001174676299625606,-2.0865597719765803,0.00806740957864141,0.4263770199720042,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,numfg,0.003,0.20690815416530248,0.6647125381069036,0.16493596387777648,-0.0013072506771391855,-0.05009594040435209,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Herbivores_AG.Litter,leg.ef,0.017,0.3225815924700518,0.2651434789962496,0.0488423933549838,0.006318797278755707,0.10478664089265652,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,gr.ef,0.106,0.3225815924700516,0.005047766632688443,-0.003803955796026517,-0.01770053811481443,-0.2935336978256535,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Herbivores_AG.Litter,sh.ef,0.01,0.3225815924700517,0.4115879920984039,0.044824336036081526,0.00482246936049309,0.08009812074783997,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Herbivores_AG.Litter,th.ef,0,0.3225815924700518,0.9643854203060805,0.06516639566431708,-2.6461745195375044e-4,-0.004378571824874066,0.40000000000000036,(AG.Herbivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Carnivores_AG.Litter,sowndiv,0.128,0.22558260304403033,0.0018894004542121326,-2.341524882695308,6.64459559160473e-4,0.4475581636622609,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,numfg,0.014,0.15624726592543778,0.31583227802458125,0.04774930310023759,-2.4764952211530283e-4,-0.12094903244823954,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Carnivores_AG.Litter,leg.ef,0.029,0.22558260304403022,0.14707992285840424,0.027400724097238437,7.08252497870828e-4,0.1496858876372418,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,gr.ef,0.025,0.22558260304403033,0.17864692357904638,0.012193198110380674,-7.079687928029069e-4,-0.1496259278841218,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Carnivores_AG.Litter,sh.ef,0.013,0.2255826030440304,0.3407617768889094,-0.020300975790389433,-4.851263111480997e-4,-0.10269018242987693,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Carnivores_AG.Litter,th.ef,0.021,0.22558260304403027,0.21990564013403888,0.024260029638360645,-6.351056339465267e-4,-0.13393102923522732,0.40000000000000036,(AG.Carnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Omnivores_AG.Litter,sowndiv,0.026,0.13552350008436329,0.1715509635062628,-1.9250047961749053,0.004863297278671229,0.18774887409874347,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,numfg,0.001,0.07008479327317232,0.8202913851248259,0.004749464201515809,0.0010638477185507995,0.02977899007873187,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Omnivores_AG.Litter,leg.ef,0.049,0.13552350008436342,0.0587332075397998,0.06904796896829538,0.01717016415233125,0.20798536832556855,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,gr.ef,0.002,0.1355235000843634,0.684904039045638,-0.04096072014189983,-0.003913230310341617,-0.04740168120807831,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Omnivores_AG.Litter,sh.ef,0,0.1355235000843633,0.9063342291445796,-0.008133440790051712,-0.0011035195845379014,-0.013388124282170944,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Omnivores_AG.Litter,th.ef,0.015,0.1355235000843633,0.2987119534067516,0.03378121373929265,-0.009945379760103297,-0.12020490965567901,0.40000000000000036,(AG.Omnivores_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Decomposers_AG.Litter,sowndiv,0.03,0.42704082487215633,0.14340870891104776,-1.8648625783619015,0.008476700001791635,0.1645414932564559,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Litter,numfg,0.033,0.3904745588744646,0.11484806831172083,0.279852725423286,0.012540541368144012,0.17650169516618208,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Decomposers_AG.Litter,leg.ef,0.03,0.42704082487215644,0.1398795349063752,-0.15402786759866813,0.022064109967912124,0.13438377816144773,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Decomposers_AG.Litter,gr.ef,0.012,0.4270408248721564,0.3565470035421763,0.20870688027872578,-0.014708207657252823,-0.08958188287854178,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Decomposers_AG.Litter,sh.ef,0.034,0.42704082487215644,0.1197696145923656,0.11096976978796042,0.024129580956431626,0.14719449474418675,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Decomposers_AG.Litter,th.ef,0.013,0.4270408248721564,0.3401950078397986,0.03702388521547811,0.01481646148935005,0.09004247604019963,0.40000000000000036,(AG.Decomposers_AG.Litter ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
SOM_Soil.Microorganisms,sowndiv,0.056,0.27473719328614277,0.043495379839839615,-1.094098717038593,0.009611585246464847,0.2718916952427415,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
SOM_Soil.Microorganisms,numfg,0,0.21512949803088605,0.8994692898903452,-0.03842110904406122,8.18511938809117e-4,0.016788423402088408,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + numfg + sowndiv
SOM_Soil.Microorganisms,leg.ef,0.006,0.2747371932861428,0.5157013731325593,0.01987792676047106,-0.008182894777013838,-0.0726306113501904,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
SOM_Soil.Microorganisms,gr.ef,0.056,0.2747371932861427,0.04411071132622019,-0.07542609724752626,0.027168407281264156,0.2411442507842287,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
SOM_Soil.Microorganisms,sh.ef,0.007,0.27473719328614277,0.48465351433558324,-0.0194603426964279,-0.009106079031534153,-0.08095161212089144,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
SOM_Soil.Microorganisms,th.ef,0.002,0.2747371932861427,0.6864055847429757,0.020219967283378652,-0.005299000274089111,-0.046929850838885685,0.5,(SOM_Soil.Microorganisms ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
Plants_o,sowndiv,0.258,0.4843436245710446,4.5636337461208505e-6,2.560460070216808,6.542020130840363,0.5603123757246882,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
Plants_o,numfg,0,0.38220156691735235,0.940798243741065,0.15625261363356194,0.12041016302162195,0.007477655581432797,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
Plants_o,leg.ef,0.09,0.4843436245710446,0.009806104898890439,0.17948417469850964,-7.998748894660434,-0.21495730796763127,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
Plants_o,gr.ef,0.044,0.48434362457104446,0.0736059729434487,0.2122284840284972,5.704516422955734,0.15330241137514322,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
Plants_o,sh.ef,0.009,0.48434362457104446,0.41811671013716145,0.05247674728980207,2.5037954988907742,0.06739231256419563,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
Plants_o,th.ef,0.001,0.4843436245710446,0.8326124973538289,0.11358736552737782,0.6580322752888321,0.017644926176259488,-0.09999999999999987,(Plants_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Herbivores_o,sowndiv,0.002,0.07902736338057098,0.70798718170955,-7.770494212645489,-3.740425718787114e-5,-0.002149516960468332,0,log(AG.Herbivores_o) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Herbivores_o,numfg,0.006,0.02820733307248597,0.5129199261873396,0.3637663526422506,8.615827414602553e-5,0.0035900525636655533,-0.09999999999999987,(AG.Herbivores_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Herbivores_o,leg.ef,0.014,0.07902736338057098,0.31660190262986404,0.7204556731621584,2.8160179858696124e-4,0.005077700471195466,0,log(AG.Herbivores_o) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Herbivores_o,gr.ef,0.018,0.07902736338057102,0.25376838305459654,0.5206597783845023,-3.5463635831949243e-4,-0.006394622522930537,0,log(AG.Herbivores_o) ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Herbivores_o,sh.ef,0.014,0.079027363380571,0.31623793734000255,0.4451304059730453,2.9329332853015677e-4,0.005296819727259341,0,log(AG.Herbivores_o) ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Herbivores_o,th.ef,0.002,0.079027363380571,0.7131583469851943,-0.058891774878158096,1.0769043320812467e-4,0.001937542676822763,0,log(AG.Herbivores_o) ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Carnivores_o,sowndiv,0,0.09965639474376284,0.9640149659664696,-2.3287984607492223,-4.417338849932036e-6,-0.00572522304142301,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Carnivores_o,numfg,0.003,0.037228536553782166,0.6671425327890153,-0.03510318146653406,5.9651181584141903e-5,0.056057628480973024,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + numfg + sowndiv
AG.Carnivores_o,leg.ef,0.003,0.09965639474376284,0.6247630215403102,-0.03142012746139003,-1.311314426463839e-4,-0.05332739231177021,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
AG.Carnivores_o,gr.ef,0.001,0.09965639474376296,0.7920928846020415,-0.023921920091728544,7.459121490793915e-5,0.03033410523160232,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + gr.ef + sowndiv + leg.ef + sh.ef + th.ef
AG.Carnivores_o,sh.ef,0.041,0.09965639474376284,0.08485685627260266,0.03184710290004519,4.781241393350443e-4,0.19474464866571659,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + sh.ef + sowndiv + leg.ef + gr.ef + th.ef
AG.Carnivores_o,th.ef,0.009,0.0996563947437629,0.423827299941135,-2.929733742389061e-4,-2.2504719754219997e-4,-0.09131867810608617,0.40000000000000036,(AG.Carnivores_o ^ lambda -1)/lambda ~ block + th.ef + sowndiv + leg.ef + gr.ef + sh.ef
AG.Omnivores_o,sowndiv,0.056,0.20787880153030447,0.0443565686873676,-7.016947222518603,0.002315785554171192,0.12106068674134655,0,log(AG.Omnivores_o) ~ block + sowndiv + leg.ef + gr.ef + sh.ef + th.ef
AG.Omnivores_o,numfg,0.001,0.15155075891528577,0.8355760060203881,0.5569838820059078,-2.1043110765892539e-4,-0.00797624910009395,0,log(AG.Omnivores_o) ~ block + numfg + sowndiv
AG.Omnivores_o,leg.ef,0.002,0.2078788015303045,0.6977631350250619,1.8853846770658533,-7.828654029109457e-4,-0.012841143703485549,0,log(AG.Omnivores_o) ~ block + leg.ef + sowndiv + gr.ef + sh.ef + th.ef
